Block,Hash,Date,Previous Hash,Signature,Coin,Difficulty,Daddy,Time
11866,11,30-04-2023 17:48:54,101.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,12
11867,1000,30-04-2023 17:49:08,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,14
11868,1,30-04-2023 17:50:10,1000.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,62
11869,1100,30-04-2023 17:50:32,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,22
11870,1001,30-04-2023 17:53:35,1100.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,183
11871,10,30-04-2023 17:55:07,1001.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,92
11872,101,30-04-2023 17:55:27,10.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,20
11873,1111,30-04-2023 17:56:09,101.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,42
11874,10,30-04-2023 17:56:31,1111.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,22
11875,1001,30-04-2023 17:57:30,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,59
11875,1111,30-04-2023 17:57:31,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,1
11876,11,30-04-2023 17:57:56,1001.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,25
11877,10,30-04-2023 17:59:39,11.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,103
11878,100,30-04-2023 18:02:56,10.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,197
11879,1110,30-04-2023 18:10:41,100.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,465
11880,11,30-04-2023 18:11:27,1110.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,46
11881,111,30-04-2023 18:13:21,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,114
11882,1011,30-04-2023 18:16:48,111.0,,,,False,207
11883,11,30-04-2023 18:17:20,1011.0,,,,False,32
11884,1100,30-04-2023 18:21:51,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,271
11885,10001,30-04-2023 18:26:19,1100.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,268
11886,1,30-04-2023 18:26:56,10001.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,37
11887,10010,30-04-2023 18:27:11,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,15
11887,1011,30-04-2023 18:27:11,1.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,0
11888,10011,30-04-2023 18:27:46,10010.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,35
11888,10110,30-04-2023 18:27:46,10010.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,0
11889,10000,30-04-2023 18:28:04,10011.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,18
11890,10110,30-04-2023 18:29:56,10000.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,112
7994,11011,30-04-2023 18:30:02,0.0,456be1806cfa72b3d4545e4173b2b467fb314fdaa380bc64977c44bf2c2dedf9f5bc11388da060497ac51fc3fb624521e21337d672169d24d46ec29c65618509,,,False,6
11891,11011,30-04-2023 18:32:48,10110.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,166
11891,11010,30-04-2023 18:32:54,10110.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,6
11892,101,30-04-2023 18:33:00,11011.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,6
11893,11,30-04-2023 18:33:59,101.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,59
11894,1100,30-04-2023 18:34:59,11.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,60
11895,111,30-04-2023 18:35:45,1100.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,46
11896,110,30-04-2023 18:36:53,111.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,68
11896,110,30-04-2023 18:36:56,111.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,3
11897,1001,30-04-2023 18:37:28,110.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,32
11898,1011,30-04-2023 18:38:27,1001.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,59
11899,11,30-04-2023 18:38:59,1011.0,7efc819a444d1c45c26ddb01601aca6309b413b46e317ad12c77d115afbf5b0c48b90fad209bd1a6c8dbafe227073d92e476dca4a545373dd58836daa3746703,33.0,,True,32
11900,11101,30-04-2023 18:55:37,11.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,998
11901,10111,30-04-2023 18:57:26,11101.0,,,,False,109
11902,1001,30-04-2023 18:59:29,10111.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,123
11903,11111,30-04-2023 19:03:00,1001.0,,,,False,211
11904,1011,30-04-2023 19:03:09,11111.0,,,,False,9
11898,111,30-04-2023 19:03:12,1001.0,ab64e5e7caffbd2bccd6845800fd5d93d6fd11dfcf465da08cf1c31d1c200973aac3d70015f5f3352137d9572c6082ca756ea36225dd7ac30531899db206070b,,,False,3
11903,10,30-04-2023 19:05:05,1001.0,,,,False,113
11905,11111,30-04-2023 19:05:22,1011.0,,,,False,17
11905,1010,30-04-2023 19:05:23,1011.0,,,,False,1
11900,1000,30-04-2023 19:05:39,11.0,,,,False,16
11906,10100,30-04-2023 19:05:58,11111.0,,,,False,19
11907,101011,30-04-2023 19:06:15,10100.0,,,,False,17
11908,111011,30-04-2023 19:06:36,101011.0,,,,False,21
11909,1011,30-04-2023 19:07:15,111011.0,,,,False,39
11910,110011,30-04-2023 19:08:27,1011.0,,,,False,72
11911,101001,30-04-2023 19:08:32,110011.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,5
11912,11001,30-04-2023 19:10:13,101001.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,101
11913,1001,30-04-2023 19:14:57,11001.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,284
11914,111011,30-04-2023 19:16:09,1001.0,,,,False,72
11914,110010,30-04-2023 19:16:14,1001.0,,,,False,5
11915,111011,30-04-2023 19:16:46,111011.0,,,,False,32
11916,111010,30-04-2023 19:17:21,111011.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,35
11917,100011,30-04-2023 19:17:32,111010.0,,,,False,11
11918,1101110,30-04-2023 19:18:31,100011.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,59
11919,110101,30-04-2023 19:21:27,1101110.0,,,,False,176
11919,111,30-04-2023 19:21:31,1101110.0,,,,False,4
11920,1111101,30-04-2023 19:21:48,111.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,17
11921,110000,30-04-2023 19:22:01,1111101.0,,,,False,13
11922,1101110,30-04-2023 19:22:23,110000.0,,,,False,22
11923,1111000,30-04-2023 19:22:42,1101110.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,19
11924,111110,30-04-2023 19:25:11,1111000.0,,,,False,149
11925,111010,30-04-2023 19:28:38,111110.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,207
11926,111000,30-04-2023 19:34:25,111010.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,347
11927,100111,30-04-2023 19:34:57,111000.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,32
11928,111011,30-04-2023 19:37:31,100111.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,154
11929,101111,30-04-2023 19:38:32,111011.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,61
11930,110101,30-04-2023 19:39:07,101111.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,35
11931,111010,30-04-2023 19:39:31,110101.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,24
11932,10110,30-04-2023 19:40:05,111010.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,34
11933,101101,30-04-2023 19:42:36,10110.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,151
11934,1000000,30-04-2023 19:43:12,101101.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,36
11935,1111101,30-04-2023 19:44:29,1000000.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,77
11936,1001100,30-04-2023 19:45:11,1111101.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,42
11937,110100,30-04-2023 19:46:09,1001100.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,58
11901,111101,30-04-2023 19:47:36,11101.0,,,,False,87
11901,1110001,30-04-2023 19:47:55,11101.0,,,,False,19
11938,110101,30-04-2023 19:48:02,110100.0,,,,False,7
11939,1011100,30-04-2023 19:48:19,110101.0,,,,False,17
11940,1101110,30-04-2023 19:48:22,1011100.0,,,,False,3
11941,110101,30-04-2023 19:48:29,1101110.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,7
11942,110101,30-04-2023 19:48:43,110101.0,,,,False,14
11943,100010,30-04-2023 19:49:04,110101.0,,,,False,21
11944,10101,30-04-2023 19:49:26,100010.0,,,,False,22
11945,1011,30-04-2023 19:51:16,10101.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,110
11946,110,30-04-2023 19:51:27,1011.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,11
11947,101000,30-04-2023 19:51:38,110.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,11
11948,10011,30-04-2023 19:52:02,101000.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,24
11949,101100,30-04-2023 19:52:31,10011.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,29
11950,10111,30-04-2023 19:53:06,101100.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,35
11951,11000,30-04-2023 19:53:42,10111.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,36
11952,100110,30-04-2023 19:59:01,11000.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,319
11953,100111,30-04-2023 19:59:18,100110.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,17
11954,1110110,30-04-2023 19:59:55,100111.0,,,,False,37
11955,1000011,30-04-2023 20:00:23,1110110.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,28
11956,1110,30-04-2023 20:00:37,1000011.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,14
11957,1000010,30-04-2023 20:00:47,1110.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,10
11958,111100,30-04-2023 20:01:19,1000010.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,32
11959,100100,30-04-2023 20:01:50,111100.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,31
11960,1011,30-04-2023 20:02:01,100100.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,11
11961,0,30-04-2023 20:02:32,1011.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,31
11962,10111,30-04-2023 20:02:42,0.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,10
11963,111010,30-04-2023 20:03:02,10111.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,20
11964,100001,30-04-2023 20:03:32,111010.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,30
11965,100000,30-04-2023 20:04:37,100001.0,,,,False,65
11966,101,30-04-2023 20:05:05,100000.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,28
11966,11,30-04-2023 20:05:06,100000.0,,,,False,1
11967,10,30-04-2023 20:05:39,101.0,,,,False,33
11968,10100,30-04-2023 20:05:49,10.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,10
11968,101100,30-04-2023 20:05:49,10.0,,,,False,0
11969,101011,30-04-2023 20:06:04,10100.0,,,,False,15
11970,1,30-04-2023 20:06:53,101011.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,49
11971,11100,30-04-2023 20:07:08,1.0,,,,False,15
11901,101,30-04-2023 20:07:58,11101.0,,,,False,50
11972,10100,30-04-2023 20:08:42,11100.0,,,,False,44
11973,1000,30-04-2023 20:10:24,10100.0,ae2d5c29b429b2c0c892859fb4c947bf3ee4ec50d0bfe76a84ec1435910e228acf100149d5be838558aa4c2248df1c94328bf7227c6f850cb921502b1d2a950f,1599.0,,False,102
11974,11101,30-04-2023 20:11:11,1000.0,ae2d5c29b429b2c0c892859fb4c947bf3ee4ec50d0bfe76a84ec1435910e228acf100149d5be838558aa4c2248df1c94328bf7227c6f850cb921502b1d2a950f,1599.0,,False,47
11975,110,30-04-2023 20:11:24,11101.0,ae2d5c29b429b2c0c892859fb4c947bf3ee4ec50d0bfe76a84ec1435910e228acf100149d5be838558aa4c2248df1c94328bf7227c6f850cb921502b1d2a950f,1599.0,,False,13
11976,111,30-04-2023 20:12:15,110.0,2f2627e99b28ba959c834e2eb6d039b6d13ecff35c801a20d5f0ca9572bf7405382529f718ca122ab61f84556c8a961c34d0590b50e46395cb658304c5147808,7.0,,False,51
11977,1100,30-04-2023 20:12:48,111.0,ae2d5c29b429b2c0c892859fb4c947bf3ee4ec50d0bfe76a84ec1435910e228acf100149d5be838558aa4c2248df1c94328bf7227c6f850cb921502b1d2a950f,1599.0,,False,33
11903,10001,30-04-2023 20:13:08,1001.0,ac19672fda5df340e61f6473d2548724007ab38f2ae6c0f7c20dab8ef99b60880cd6eac333d7f77a1a859e72bc0612f21e04299ef7f00f4ff13ddf204e7b1b0f,69.0,,False,20
11978,1011,30-04-2023 20:15:01,1100.0,ac19672fda5df340e61f6473d2548724007ab38f2ae6c0f7c20dab8ef99b60880cd6eac333d7f77a1a859e72bc0612f21e04299ef7f00f4ff13ddf204e7b1b0f,69.0,,False,113
11979,1010,30-04-2023 20:15:16,1011.0,ac19672fda5df340e61f6473d2548724007ab38f2ae6c0f7c20dab8ef99b60880cd6eac333d7f77a1a859e72bc0612f21e04299ef7f00f4ff13ddf204e7b1b0f,69.0,,False,15
11980,1001,30-04-2023 20:16:10,1010.0,40803d739c78f8fd4ce6d46b9e5c96a7f90d867e83e0c6e6f6bd78271434f3351e3de890002386876ab2ffd8cf4a6af0a2fa2f7ff9c0237a29429df602c62b02,,,False,54
11981,1101,30-04-2023 20:17:06,1001.0,ac19672fda5df340e61f6473d2548724007ab38f2ae6c0f7c20dab8ef99b60880cd6eac333d7f77a1a859e72bc0612f21e04299ef7f00f4ff13ddf204e7b1b0f,69.0,,False,56
11982,1,30-04-2023 20:17:25,1101.0,40803d739c78f8fd4ce6d46b9e5c96a7f90d867e83e0c6e6f6bd78271434f3351e3de890002386876ab2ffd8cf4a6af0a2fa2f7ff9c0237a29429df602c62b02,,,False,19
11983,1000,30-04-2023 20:19:55,1.0,ac19672fda5df340e61f6473d2548724007ab38f2ae6c0f7c20dab8ef99b60880cd6eac333d7f77a1a859e72bc0612f21e04299ef7f00f4ff13ddf204e7b1b0f,69.0,,False,150
11984,110,30-04-2023 20:20:57,1000.0,5a07c292024cce2392b973d150e72e92c23b490666cb8b2ffebdf5f8d775d94c6ac1f5a61cc5eb95d31382af3ac63d903c6a51607954d7fa1e5746f416d1e503,,,False,62
11985,1,30-04-2023 20:21:09,110.0,d1daef855105cb5ec74c93db2b9c2b3ed00e3279da362a09297f889dcc24b3611ad0177d8fffb640e17c8d1a8ad4c84722856c9be5b254a88b2476977ca55401,,,False,12
11986,1,30-04-2023 20:21:31,1.0,d1daef855105cb5ec74c93db2b9c2b3ed00e3279da362a09297f889dcc24b3611ad0177d8fffb640e17c8d1a8ad4c84722856c9be5b254a88b2476977ca55401,,,False,22
11987,1110,30-04-2023 20:22:49,1.0,9b3ab03a06b30eb6b7a7c5c8ec808a0ba4fb6440fb18663c2904358de8e1c49e5f6ea14e7f5c8d46356d225ac424f44474982e79cdfce38f2d067a1d46e33a08,68.0,,False,78
11988,100,30-04-2023 20:23:25,1110.0,8fa105bd5a54967f7cf3716272528d787cc9323be1dc1e08c9b2bbe84e83b6d7b08e7bff1a635814471a6a9a02e57f476308b54b3856a4a5178fb62f01509804,,,False,36
11989,100,30-04-2023 20:24:41,100.0,8fa105bd5a54967f7cf3716272528d787cc9323be1dc1e08c9b2bbe84e83b6d7b08e7bff1a635814471a6a9a02e57f476308b54b3856a4a5178fb62f01509804,,,False,76
11990,11,30-04-2023 20:24:51,100.0,8fa105bd5a54967f7cf3716272528d787cc9323be1dc1e08c9b2bbe84e83b6d7b08e7bff1a635814471a6a9a02e57f476308b54b3856a4a5178fb62f01509804,,,False,10
11991,111,30-04-2023 20:25:30,11.0,8fa105bd5a54967f7cf3716272528d787cc9323be1dc1e08c9b2bbe84e83b6d7b08e7bff1a635814471a6a9a02e57f476308b54b3856a4a5178fb62f01509804,,,False,39
11992,100,30-04-2023 20:26:11,111.0,8fa105bd5a54967f7cf3716272528d787cc9323be1dc1e08c9b2bbe84e83b6d7b08e7bff1a635814471a6a9a02e57f476308b54b3856a4a5178fb62f01509804,,,False,41
11993,111,30-04-2023 20:26:19,100.0,8fa105bd5a54967f7cf3716272528d787cc9323be1dc1e08c9b2bbe84e83b6d7b08e7bff1a635814471a6a9a02e57f476308b54b3856a4a5178fb62f01509804,,,False,8
11994,100,30-04-2023 20:26:46,111.0,8fa105bd5a54967f7cf3716272528d787cc9323be1dc1e08c9b2bbe84e83b6d7b08e7bff1a635814471a6a9a02e57f476308b54b3856a4a5178fb62f01509804,,,False,27
